"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"20","1008.4","1008.8","1010.2","2020-05-20 13:11","1007.1","2020-05-20 03:59","26.3","30.3","2020-05-20 09:38","23.3","2020-05-20 13:19","23.1","83","71","2020-05-20 09:41","1.4","160","10.5","200","2020-05-20 13:10","27.0","3.5","10.5","2020-05-20 12:50","21.5","2020-05-20 12:35","0.1","0.8","5.66","8.7","-1.8","3","2020-05-20 10:00","7.8"
"21","1007.1","1007.5","1008.6","2020-05-21 11:02","1005.4","2020-05-21 23:59","25.9","27.7","2020-05-21 23:51","25.1","2020-05-21 15:14","24.2","90","84","2020-05-21 22:32","1.4","80","6.3","180","2020-05-21 07:38","70.0","10.2","10.0","2020-05-21 15:02","16.0","2020-05-21 14:42","0.0","0.0","1.94","5.2","/","2","2020-05-21 14:00","9.0"
"22","1004.3","1004.7","1006.4","2020-05-22 10:25","1003.0","2020-05-22 14:57","26.5","28.6","2020-05-22 14:39","24.6","2020-05-22 21:42","25.4","93","84","2020-05-22 04:33","2.7","210","15.1","280","2020-05-22 15:36","261.5","24.0","13.5","2020-05-22 16:04","41.5","2020-05-22 15:34","0.0","0.0","0.26","3.7","/","1","2020-05-22 13:00","9.8"
"23","1005.4","1005.8","1007.5","2020-05-23 23:00","1003.0","2020-05-23 02:31","27.0","28.6","2020-05-23 13:33","25.0","2020-05-23 00:01","25.7","93","84","2020-05-23 16:41","1.4","310","8.4","220","2020-05-23 00:44","15.5","4.0","3.5","2020-05-23 08:55","11.0","2020-05-23 08:55","0.0","0.0","8.95","5.7","-1.1","6","2020-05-23 12:00","9.7"
"24","1008.5","1008.9","1010.6","2020-05-24 22:33","1006.6","2020-05-24 00:28","27.8","31.0","2020-05-24 14:35","25.8","2020-05-24 04:44","25.1","86","75","2020-05-24 15:56","1.1","210","5.7","220","2020-05-24 12:49","0.0","0.0","0.0","...","0.0","...","3.6","27.1","19.36","8.3","-4.3","9","2020-05-24 13:00","6.8"
"25","1010.0","1010.4","1011.1","2020-05-25 09:13","1009.0","2020-05-25 03:50","28.6","31.3","2020-05-25 12:45","26.5","2020-05-25 04:18","24.9","81","70","2020-05-25 17:16","1.8","290","6.0","290","2020-05-25 15:16","5.0","0.9","2.5","2020-05-25 04:04","5.0","2020-05-25 03:14","5.9","44.3","23.04","10.7","-4.3","11","2020-05-25 12:00","5.8"
"26","1009.4","1009.8","1010.8","2020-05-26 00:27","1007.9","2020-05-26 18:03","28.6","32.2","2020-05-26 13:08","25.9","2020-05-26 23:46","25.9","85","77","2020-05-26 15:02","1.4","260","10.4","280","2020-05-26 21:50","12.5","3.5","4.0","2020-05-26 18:10","4.5","2020-05-26 18:10","6.4","48.1","21.78","10.5","/","10","2020-05-26 13:00","7.8"
"27","1009.4","1009.8","1011.6","2020-05-27 10:09","1007.4","2020-05-27 03:04","26.2","28.9","2020-05-27 17:08","24.2","2020-05-27 07:04","24.9","93","83","2020-05-27 16:55","1.4","170","11.4","130","2020-05-27 09:08","288.0","11.8","12.0","2020-05-27 04:26","47.5","2020-05-27 06:27","1.3","9.8","5.46","6.3","/","3","2020-05-27 15:00","9.7"
"28","1010.8","1011.2","1012.5","2020-05-28 21:32","1009.2","2020-05-28 04:46","28.4","32.3","2020-05-28 11:23","25.0","2020-05-28 07:52","25.6","86","67","2020-05-28 11:49","1.3","220","6.0","360","2020-05-28 06:46","59.0","3.7","11.0","2020-05-28 07:04","44.5","2020-05-28 06:39","7.0","52.5","23.03","9.3","-5.6","11","2020-05-28 12:00","7.5"
"29","1011.3","1011.7","1012.6","2020-05-29 22:09","1009.2","2020-05-29 16:06","28.5","30.8","2020-05-29 10:53","26.5","2020-05-29 05:20","26.0","87","77","2020-05-29 11:19","1.6","170","6.9","190","2020-05-29 13:39","0.0","0.0","0.0","...","0.0","...","3.3","24.7","14.18","10.3","3.5","8","2020-05-29 11:00","6.5"
"30","1012.3","1012.7","1013.6","2020-05-30 08:54","1011.1","2020-05-30 02:40","29.4","32.3","2020-05-30 11:46","26.3","2020-05-30 05:10","26.0","82","70","2020-05-30 10:19","1.1","240","5.7","280","2020-05-30 11:35","0.0","0.0","0.0","...","0.0","...","10.0","74.8","28.25","11.3","6.4","12","2020-05-30 12:00","6.3"
"31","1011.9","1012.2","1013.2","2020-05-31 07:44","1009.6","2020-05-31 17:01","30.0","32.6","2020-05-31 10:23","28.1","2020-05-31 03:44","25.6","78","62","2020-05-31 10:41","2.4","290","7.5","310","2020-05-31 11:56","0.0","0.0","0.0","...","0.0","...","11.7","87.5","29.18","11.0","6.6","12","2020-05-31 12:00","3.2"
