"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1017.7","1018.1","1019.9","2020-12-01 08:44","1015.9","2020-12-01 15:14","23.6","26.6","2020-12-01 11:57","20.8","2020-12-01 05:32","18.1","72","64","2020-12-01 13:21","1.4","290","6.6","290","2020-12-01 14:13","0.0","0.0","0.0","...","0.0","...","6.9","63.9","14.35","7.7","2.6","6","2020-12-01 12:00","2.3"
"02","1015.8","1016.2","1017.7","2020-12-02 08:02","1013.6","2020-12-02 15:20","24.1","27.7","2020-12-02 13:26","21.1","2020-12-02 05:57","17.9","69","57","2020-12-02 11:29","2.4","350","7.4","350","2020-12-02 10:15","0.0","0.0","0.0","...","0.0","...","8.3","77.0","15.42","5.7","3.5","6","2020-12-02 12:00","2.3"
"03","1015.3","1015.7","1016.9","2020-12-03 09:08","1013.5","2020-12-03 15:14","22.4","25.9","2020-12-03 14:07","19.8","2020-12-03 23:59","15.3","64","54","2020-12-03 16:13","2.5","360","9.2","350","2020-12-03 16:46","0.0","0.0","0.0","...","0.0","...","0.5","4.6","9.82","7.8","3.2","4","2020-12-03 12:00","8.5"
"04","1015.6","1016.0","1017.6","2020-12-04 09:08","1013.5","2020-12-04 14:28","22.1","26.3","2020-12-04 13:52","19.5","2020-12-04 04:04","15.4","66","59","2020-12-04 13:22","2.1","360","6.5","350","2020-12-04 20:46","0.0","0.0","0.0","...","0.0","...","0.2","1.9","9.39","7.8","3.0","4","2020-12-04 12:00","5.8"
"05","1016.5","1016.9","1018.2","2020-12-05 08:52","1014.7","2020-12-05 14:38","23.0","27.6","2020-12-05 12:45","20.0","2020-12-05 02:29","16.5","67","56","2020-12-05 12:41","2.1","350","6.9","290","2020-12-05 14:18","0.0","0.0","0.0","...","0.0","...","6.4","59.5","14.65","7.7","4.4","5","2020-12-05 12:00","4.7"
"06","1016.2","1016.6","1017.7","2020-12-06 08:47","1014.5","2020-12-06 15:12","23.3","26.4","2020-12-06 13:32","19.9","2020-12-06 06:33","18.0","72","64","2020-12-06 13:32","2.2","350","5.4","360","2020-12-06 01:02","0.0","0.0","0.0","...","0.0","...","1.5","13.9","10.57","7.8","2.6","4","2020-12-06 13:00","4.8"
"07","1016.6","1017.0","1018.3","2020-12-07 08:51","1014.3","2020-12-07 15:32","24.3","28.0","2020-12-07 11:32","21.8","2020-12-07 06:23","19.2","73","63","2020-12-07 11:23","2.4","350","7.3","350","2020-12-07 15:43","0.0","0.0","0.0","...","0.0","...","5.8","54.0","13.21","6.8","3.4","6","2020-12-07 12:00","6.7"
"08","1015.8","1016.2","1018.2","2020-12-08 09:03","1013.9","2020-12-08 14:48","23.2","26.6","2020-12-08 15:11","20.9","2020-12-08 23:05","18.3","74","63","2020-12-08 15:15","2.7","350","7.3","360","2020-12-08 22:54","0.0","0.0","0.0","...","0.0","...","0.8","7.4","8.72","6.2","-2.7","5","2020-12-08 13:00","9.2"
"09","1014.8","1015.2","1016.5","2020-12-09 08:36","1012.9","2020-12-09 14:50","22.3","24.9","2020-12-09 14:35","20.3","2020-12-09 02:31","18.7","80","73","2020-12-09 11:09","1.5","10","6.3","360","2020-12-09 00:14","2.5","4.5","0.5","2020-12-09 12:23","1.0","2020-12-09 11:50","0.1","0.9","6.22","5.2","-0.4","3","2020-12-09 11:00","8.8"
