"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1013.5","1013.9","1015.3","2020-11-01 08:59","1011.7","2020-11-01 15:44","26.1","30.4","2020-11-01 13:01","22.3","2020-11-01 06:04","19.8","69","50","2020-11-01 13:32","2.1","310","7.5","290","2020-11-01 13:40","0.0","0.0","0.0","...","0.0","...","9.4","83.8","19.89","9.2","4.7","8","2020-11-01 12:00","2.3"
"02","1012.1","1012.5","1013.5","2020-11-02 21:06","1009.8","2020-11-02 16:00","26.5","30.2","2020-11-02 11:52","22.6","2020-11-02 06:16","20.6","71","56","2020-11-02 09:31","1.9","300","8.7","310","2020-11-02 15:10","0.0","0.0","0.0","...","0.0","...","9.4","84.0","18.40","8.7","4.8","6","2020-11-02 12:00","3.2"
"03","1013.5","1013.9","1015.1","2020-11-03 21:18","1011.6","2020-11-03 13:59","26.2","29.9","2020-11-03 12:29","23.3","2020-11-03 06:18","20.0","69","58","2020-11-03 12:44","1.9","310","6.2","300","2020-11-03 13:16","0.0","0.0","0.0","...","0.0","...","8.1","72.5","17.01","7.5","4.7","6","2020-11-03 12:00","3.3"
"04","1015.0","1015.4","1016.3","2020-11-04 21:23","1013.3","2020-11-04 14:24","25.8","28.5","2020-11-04 13:11","23.5","2020-11-04 06:25","19.1","67","60","2020-11-04 00:08","1.4","280","5.6","290","2020-11-04 10:50","0.0","0.0","0.0","...","0.0","...","8.3","74.4","18.33","7.2","4.4","7","2020-11-04 12:00","3.3"
"05","1014.8","1015.2","1016.9","2020-11-05 09:11","1013.1","2020-11-05 14:58","26.4","29.2","2020-11-05 11:55","24.3","2020-11-05 04:44","19.6","67","58","2020-11-05 09:44","2.0","50","6.8","280","2020-11-05 13:54","0.0","0.0","0.0","...","0.0","...","8.5","76.3","18.28","7.8","3.6","7","2020-11-05 12:00","3.5"
"06","1010.7","1011.1","1014.3","2020-11-06 00:07","1006.6","2020-11-06 15:05","25.3","28.5","2020-11-06 11:46","23.6","2020-11-06 03:03","21.5","80","62","2020-11-06 11:33","2.9","350","13.4","170","2020-11-06 23:50","16.5","7.2","2.0","2020-11-06 23:39","7.0","2020-11-06 23:01","0.1","0.9","5.84","5.7","-3.1","5","2020-11-06 12:00","9.2"
"07","1013.2","1013.6","1015.3","2020-11-07 20:18","1010.5","2020-11-07 02:06","26.3","28.7","2020-11-07 12:04","24.1","2020-11-07 01:27","23.9","87","80","2020-11-07 11:42","4.4","150","15.2","160","2020-11-07 06:36","38.0","6.5","2.5","2020-11-07 00:18","10.0","2020-11-07 00:01","0.4","3.6","7.41","8.3","1.8","4","2020-11-07 12:00","9.0"
"08","1014.5","1014.9","1016.9","2020-11-08 09:13","1012.8","2020-11-08 15:22","25.0","29.3","2020-11-08 13:33","22.9","2020-11-08 23:55","21.0","79","66","2020-11-08 13:44","2.6","350","6.7","310","2020-11-08 15:13","0.0","0.0","0.0","...","0.0","...","3.3","29.8","14.72","6.3","-3.9","8","2020-11-08 13:00","7.0"
"09","1014.9","1015.3","1016.7","2020-11-09 08:59","1013.4","2020-11-09 04:16","23.8","27.2","2020-11-09 11:11","22.2","2020-11-09 23:58","19.9","79","74","2020-11-09 23:02","2.0","360","6.5","350","2020-11-09 14:32","0.5","1.7","0.5","2020-11-09 07:44","0.5","2020-11-09 06:54","0.1","0.9","7.91","5.2","-2.0","5","2020-11-09 12:00","9.3"
