"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"10","1006.3","1007.5","1008.0","2020-09-10 09:16","1003.9","2020-09-10 15:14","27.4","32.8","2020-09-10 15:18","24.7","2020-09-10 18:08","23.2","79","48","2020-09-10 14:30","1.0","200","5.1","80","2020-09-10 17:22","19.5","1.5","6.0","2020-09-10 17:46","16.0","2020-09-10 17:45","2.5","20.2","9.05","11.4","-0.8","...","...","8.3"
"11","1007.2","1008.4","1009.3","2020-09-11 22:19","1005.6","2020-09-11 16:08","28.8","34.4","2020-09-11 12:30","25.1","2020-09-11 01:53","24.0","77","43","2020-09-11 12:38","0.9","240","6.6","250","2020-09-11 12:30","T","0.3","T","2020-09-11 14:20","T","2020-09-11 14:20","3.4","27.6","10.65","11.5","-2.3","...","...","8.3"
"12","1010.2","1011.4","1012.0","2020-09-12 19:35","1008.4","2020-09-12 03:18","28.6","34.3","2020-09-12 12:18","26.6","2020-09-12 04:32","23.9","77","46","2020-09-12 12:19","1.7","70","6.8","90","2020-09-12 23:12","0.0","0.0","0.0","...","0.0","...","2.5","20.3","10.49","23.6","3.4","...","...","8.4"
"13","1010.8","1012.0","1012.3","2020-09-13 08:15","1009.1","2020-09-13 15:46","27.7","31.5","2020-09-13 12:43","25.5","2020-09-13 04:32","23.7","80","55","2020-09-13 13:26","1.9","70","8.6","60","2020-09-13 19:01","0.0","0.0","0.0","...","0.0","...","2.4","19.6","9.13","25.6","2.4","...","...","7.9"
"14","1009.3","1010.5","1010.8","2020-09-14 00:01","1007.0","2020-09-14 15:36","29.1","33.6","2020-09-14 11:22","25.3","2020-09-14 05:42","23.8","74","47","2020-09-14 11:27","1.2","70","6.1","90","2020-09-14 00:31","0.0","0.0","0.0","...","0.0","...","7.6","62.1","15.08","26.3","4.2","...","...","4.6"
"15","1008.5","1009.7","1009.9","2020-09-15 00:01","1007.0","2020-09-15 15:03","29.4","34.1","2020-09-15 11:27","25.8","2020-09-15 05:18","24.2","75","48","2020-09-15 11:25","1.2","10","7.5","10","2020-09-15 11:59","0.0","0.0","0.0","...","0.0","...","6.1","49.9","14.20","20.6","3.8","...","...","7.4"
"16","1007.9","1009.1","1008.9","2020-09-16 07:05","1006.8","2020-09-16 14:57","29.3","33.9","2020-09-16 11:11","26.0","2020-09-16 04:46","24.4","76","48","2020-09-16 10:48","1.3","200","7.0","80","2020-09-16 14:49","0.0","0.0","0.0","...","0.0","...","3.7","30.3","10.25","20.1","2.4","...","...","4.1"
"17","1007.3","1008.5","1009.1","2020-09-17 23:45","1005.6","2020-09-17 14:27","30.0","35.7","2020-09-17 14:15","25.3","2020-09-17 06:01","23.6","71","42","2020-09-17 14:27","1.3","200","5.8","60","2020-09-17 16:14","0.0","0.0","0.0","...","0.0","...","7.0","57.5","15.22","27.1","2.7","...","...","5.4"
"18","1010.6","1011.8","1012.1","2020-09-18 20:18","1009.0","2020-09-18 00:13","29.8","35.1","2020-09-18 11:28","26.2","2020-09-18 05:10","23.9","73","40","2020-09-18 11:02","1.8","70","7.9","90","2020-09-18 17:46","1.0","1.2","0.5","2020-09-18 15:08","1.0","2020-09-18 15:06","6.6","54.3","14.78","20.8","-3.8","...","...","5.9"
"19","1011.5","1012.7","1013.0","2020-09-19 09:01","1010.1","2020-09-19 13:55","29.8","34.6","2020-09-19 12:43","27.2","2020-09-19 03:27","24.4","73","48","2020-09-19 12:09","1.4","260","7.1","280","2020-09-19 10:21","T","0.2","T","2020-09-19 02:08","T","2020-09-19 02:06","5.2","42.9","15.12","21.0","-4.2","...","...","6.6"
"20","1011.1","1012.3","1012.3","2020-09-20 09:22","1009.9","2020-09-20 16:02","26.7","29.9","2020-09-20 11:27","24.6","2020-09-20 07:53","23.8","84","64","2020-09-20 11:34","2.1","70","9.2","80","2020-09-20 17:18","10.0","4.8","3.5","2020-09-20 06:45","7.0","2020-09-20 06:24","1.5","12.4","6.85","20.8","-1.7","...","...","9.0"
"21","1010.8","1012.0","1012.0","2020-09-21 09:45","1009.1","2020-09-21 15:12","27.2","30.5","2020-09-21 14:18","25.8","2020-09-21 05:03","20.9","69","46","2020-09-21 14:28","2.6","70","10.0","80","2020-09-21 14:30","0.0","0.0","0.0","...","0.0","...","4.7","38.9","12.14","22.3","2.3","...","...","7.0"
"22","1010.0","1011.2","1011.4","2020-09-22 08:53","1008.3","2020-09-22 14:48","26.9","31.2","2020-09-22 13:16","24.4","2020-09-22 04:54","18.9","62","43","2020-09-22 11:07","2.8","70","9.9","50","2020-09-22 14:48","0.0","0.0","0.0","...","0.0","...","8.1","67.2","17.95","26.9","5.7","...","...","4.1"
"23","1009.5","1010.7","1010.5","2020-09-23 07:11","1007.8","2020-09-23 15:02","27.3","32.6","2020-09-23 13:28","23.8","2020-09-23 05:01","19.4","63","39","2020-09-23 13:25","2.2","70","7.8","80","2020-09-23 17:17","0.0","0.0","0.0","...","0.0","...","8.8","73.2","17.82","25.6","5.7","...","...","3.4"
"24","1010.0","1011.2","1011.1","2020-09-24 20:53","1008.8","2020-09-24 03:46","24.6","26.4","2020-09-24 00:04","22.1","2020-09-24 23:15","21.7","84","71","2020-09-24 00:01","1.1","70","4.7","80","2020-09-24 09:12","14.5","10.3","1.0","2020-09-24 15:17","3.5","2020-09-24 16:20","0.0","0.0","1.24","13.5","-1.2","...","...","9.5"
"25","1009.9","1011.1","1011.0","2020-09-25 07:12","1008.5","2020-09-25 14:52","23.7","25.6","2020-09-25 15:48","21.3","2020-09-25 05:05","20.8","84","71","2020-09-25 15:58","0.9","70","5.3","70","2020-09-25 21:34","12.5","7.6","1.5","2020-09-25 01:38","4.0","2020-09-25 03:51","0.0","0.0","4.00","15.3","-0.2","...","...","9.8"
"26","1010.4","1011.6","1012.3","2020-09-26 23:12","1008.7","2020-09-26 03:42","24.0","25.9","2020-09-26 14:13","21.7","2020-09-26 23:51","20.5","81","63","2020-09-26 14:30","2.1","70","8.4","70","2020-09-26 21:47","3.0","7.4","0.5","2020-09-26 03:20","1.5","2020-09-26 22:41","0.0","0.0","3.20","15.8","-0.1","...","...","10.0"
"27","1011.5","1012.7","1013.1","2020-09-27 08:42","1010.3","2020-09-27 03:51","21.7","22.2","2020-09-27 12:43","20.9","2020-09-27 09:10","20.8","95","90","2020-09-27 01:43","1.7","70","8.0","80","2020-09-27 02:30","38.0","20.8","1.5","2020-09-27 13:53","5.0","2020-09-27 13:15","0.0","0.0","0.73","9.4","-1.9","...","...","10.0"
"28","1010.4","1011.6","1012.2","2020-09-28 09:05","1009.0","2020-09-28 14:29","22.3","23.2","2020-09-28 14:23","21.6","2020-09-28 19:08","21.6","95","92","2020-09-28 11:26","1.1","80","6.5","70","2020-09-28 10:55","18.5","15.4","2.0","2020-09-28 16:06","6.0","2020-09-28 15:32","0.0","0.0","1.71","13.9","-0.3","...","...","9.9"
"29","1008.0","1009.2","1010.2","2020-09-29 00:01","1005.5","2020-09-29 14:28","24.5","28.3","2020-09-29 12:29","21.8","2020-09-29 06:04","20.1","78","50","2020-09-29 12:37","1.3","70","6.4","90","2020-09-29 22:08","0.5","1.7","0.5","2020-09-29 04:53","0.5","2020-09-29 04:30","0.4","3.4","8.23","15.9","-2.0","...","...","9.5"
"30","1009.1","1010.3","1010.9","2020-09-30 09:48","1006.9","2020-09-30 03:22","21.4","23.2","2020-09-30 01:01","20.1","2020-09-30 06:29","19.6","90","80","2020-09-30 01:25","0.9","70","6.8","70","2020-09-30 01:10","6.0","8.9","0.5","2020-09-30 02:40","2.0","2020-09-30 05:42","0.0","0.0","4.38","16.9","-0.1","...","...","8.4"
