"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1006.5","1007.7","1008.4","2019-06-01 00:02","1004.3","2019-06-01 15:17","27.2","31.3","2019-06-01 12:26","25.7","2019-06-01 03:58","23.2","79","63","2019-06-01 12:37","1.0","60","6.5","70","2019-06-01 14:39","7.0","0.3","6.0","2019-06-01 13:35","7.0","2019-06-01 13:31","1.2","8.9","10.52","14.1","-1.6","...","...","9.8"
"02","1004.3","1005.5","1006.5","2019-06-02 22:49","1002.5","2019-06-02 16:08","29.8","35.5","2019-06-02 11:37","25.7","2019-06-02 04:38","23.1","69","49","2019-06-02 11:36","2.3","220","14.5","200","2019-06-02 12:20","0.0","0.0","0.0","...","0.0","...","3.8","28.0","18.09","23.6","5.3","...","...","8.8"
"03","1005.9","1007.1","1007.3","2019-06-03 21:29","1004.5","2019-06-03 15:35","28.0","31.4","2019-06-03 11:36","25.3","2019-06-03 01:46","23.2","76","61","2019-06-03 11:36","1.1","40","6.7","230","2019-06-03 16:25","2.0","0.5","1.0","2019-06-03 12:36","2.0","2019-06-03 12:36","1.1","8.1","7.77","23.1","-1.4","...","...","8.5"
"04","1007.7","1008.9","1009.6","2019-06-04 10:51","1006.0","2019-06-04 01:52","27.2","31.0","2019-06-04 15:47","25.2","2019-06-04 13:22","23.5","80","65","2019-06-04 17:17","1.0","200","7.4","200","2019-06-04 13:08","4.0","4.2","0.5","2019-06-04 13:12","1.5","2019-06-04 10:28","4.5","33.2","10.24","18.6","-1.0","...","...","5.8"
"05","1009.3","1010.5","1010.6","2019-06-05 22:51","1008.1","2019-06-05 02:41","28.6","33.8","2019-06-05 10:14","24.8","2019-06-05 05:12","23.7","76","57","2019-06-05 10:07","1.2","60","6.5","70","2019-06-05 15:49","T","0.3","T","2019-06-05 16:35","T","2019-06-05 16:25","6.0","44.2","16.13","19.1","-3.7","...","...","6.4"
"06","1009.3","1010.5","1010.3","2019-06-06 10:34","1008.2","2019-06-06 03:20","29.8","34.4","2019-06-06 12:35","25.0","2019-06-06 05:08","24.3","73","58","2019-06-06 10:29","1.3","250","7.8","240","2019-06-06 15:45","0.0","0.0","0.0","...","0.0","...","6.4","47.1","18.17","19.1","3.7","...","...","6.5"
"07","1008.6","1009.8","1009.9","2019-06-07 06:21","1007.4","2019-06-07 15:25","30.4","35.6","2019-06-07 12:22","26.7","2019-06-07 05:08","24.1","70","51","2019-06-07 12:03","1.5","230","8.5","290","2019-06-07 15:07","0.0","0.0","0.0","...","0.0","...","8.3","61.0","22.88","18.0","5.0","...","...","8.1"
"08","1006.3","1007.5","1008.6","2019-06-08 07:24","1004.2","2019-06-08 23:49","29.9","34.5","2019-06-08 13:52","26.8","2019-06-08 04:02","23.9","71","53","2019-06-08 13:59","1.6","220","8.3","230","2019-06-08 15:26","0.0","0.0","0.0","...","0.0","...","1.2","8.8","15.33","19.0","4.5","...","...","8.5"
"09","1002.7","1003.9","1004.3","2019-06-09 00:01","1000.9","2019-06-09 15:49","30.1","34.6","2019-06-09 10:54","25.6","2019-06-09 05:21","22.3","64","45","2019-06-09 11:09","2.5","220","14.8","210","2019-06-09 11:59","0.0","0.0","0.0","...","0.0","...","2.6","19.1","15.32","22.3","4.5","...","...","8.1"
"10","1002.1","1003.3","1003.6","2019-06-10 22:02","1000.2","2019-06-10 03:06","27.2","30.6","2019-06-10 09:37","24.7","2019-06-10 15:18","23.1","79","60","2019-06-10 10:10","0.9","200","6.2","210","2019-06-10 14:45","15.0","5.6","1.5","2019-06-10 13:22","7.0","2019-06-10 13:28","0.0","0.0","4.11","18.8","-0.1","...","...","9.1"
"11","1003.9","1005.1","1007.2","2019-06-11 22:22","1001.5","2019-06-11 02:04","24.5","26.7","2019-06-11 10:48","23.2","2019-06-11 18:26","23.2","92","85","2019-06-11 01:44","1.2","50","5.8","60","2019-06-11 14:09","111.0","16.2","6.0","2019-06-11 15:51","20.5","2019-06-11 15:45","0.0","0.0","2.03","10.4","-0.5","...","...","10.0"
"12","1006.1","1007.3","1007.2","2019-06-12 21:38","1005.1","2019-06-12 15:43","24.2","27.7","2019-06-12 09:43","22.5","2019-06-12 22:13","21.1","83","68","2019-06-12 10:52","2.1","60","9.9","70","2019-06-12 10:02","29.0","10.6","3.0","2019-06-12 17:43","9.0","2019-06-12 16:56","0.1","0.7","6.71","10.5","-2.3","...","...","10.0"
"13","1002.2","1003.4","1005.3","2019-06-13 00:01","999.6","2019-06-13 23:47","24.2","25.8","2019-06-13 14:50","22.5","2019-06-13 02:11","23.0","93","86","2019-06-13 15:04","0.5","50","3.0","250","2019-06-13 09:13","41.5","10.2","9.5","2019-06-13 17:25","16.0","2019-06-13 07:21","0.0","0.0","2.85","6.4","-0.8","...","...","9.9"
"14","1001.6","1002.8","1004.7","2019-06-14 22:10","998.0","2019-06-14 03:18","24.1","25.8","2019-06-14 16:59","22.7","2019-06-14 09:32","22.2","90","72","2019-06-14 17:03","0.9","20","5.0","360","2019-06-14 17:11","71.5","11.9","8.5","2019-06-14 03:36","24.0","2019-06-14 03:33","0.0","0.0","6.29","9.9","-2.2","...","...","9.0"
"15","1005.5","1006.7","1006.8","2019-06-15 09:11","1004.1","2019-06-15 00:10","25.8","30.4","2019-06-15 13:03","21.6","2019-06-15 02:54","18.1","65","41","2019-06-15 13:03","2.5","60","10.1","60","2019-06-15 16:02","0.0","0.0","0.0","...","0.0","...","9.9","72.6","28.07","18.8","4.1","...","...","7.0"
"16","1006.1","1007.3","1008.5","2019-06-16 22:15","1004.5","2019-06-16 02:45","28.5","34.9","2019-06-16 13:16","22.0","2019-06-16 05:25","19.9","61","41","2019-06-16 13:21","1.8","60","6.7","30","2019-06-16 14:49","0.0","0.0","0.0","...","0.0","...","11.4","83.6","27.50","17.8","5.4","...","...","7.0"
"17","1008.8","1010.0","1010.6","2019-06-17 21:09","1007.4","2019-06-17 00:44","28.6","33.8","2019-06-17 11:35","25.4","2019-06-17 03:44","23.1","73","55","2019-06-17 11:33","1.1","50","6.4","330","2019-06-17 13:55","0.6","1.0","0.4","2019-06-17 16:31","0.4","2019-06-17 16:25","4.4","32.2","14.75","14.3","-2.9","...","...","7.5"
"18","1008.0","1009.2","1009.8","2019-06-18 00:01","1006.6","2019-06-18 17:33","29.5","34.3","2019-06-18 12:25","25.6","2019-06-18 04:18","24.8","77","59","2019-06-18 10:53","1.2","250","6.7","250","2019-06-18 10:36","0.0","0.0","0.0","...","0.0","...","3.2","23.4","15.33","15.5","3.1","...","...","8.0"
"19","1005.9","1007.1","1007.6","2019-06-19 06:48","1003.5","2019-06-19 16:42","30.8","35.7","2019-06-19 11:27","26.3","2019-06-19 04:44","24.3","70","51","2019-06-19 10:48","2.1","230","10.3","240","2019-06-19 11:04","0.0","0.0","0.0","...","0.0","...","9.8","71.8","26.08","21.3","5.5","...","...","5.8"
"20","1004.4","1005.6","1005.9","2019-06-20 07:01","1002.7","2019-06-20 16:25","31.2","36.1","2019-06-20 13:36","27.1","2019-06-20 04:54","24.1","67","52","2019-06-20 12:44","2.2","230","10.0","190","2019-06-20 15:41","0.0","0.0","0.0","...","0.0","...","10.1","74.0","25.99","23.1","5.2","...","...","6.0"
"21","1002.9","1004.1","1004.3","2019-06-21 04:54","1001.2","2019-06-21 17:40","31.3","36.0","2019-06-21 12:50","26.9","2019-06-21 04:30","23.6","65","46","2019-06-21 11:12","2.5","220","13.1","220","2019-06-21 11:09","0.0","0.0","0.0","...","0.0","...","10.4","76.2","25.79","21.6","5.4","...","...","6.3"
