"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"13","1017.5","1018.8","1020.2","2020-01-13 09:46","1015.1","2020-01-13 15:19","16.1","18.8","2020-01-13 14:41","13.7","2020-01-13 06:45","13.2","83","65","2020-01-13 14:51","2.4","60","9.5","60","2020-01-13 20:57","4.5","3.8","2.0","2020-01-13 08:41","3.5","2020-01-13 08:31","2.2","20.6","4.26","10.5","-0.6","...","...","8.5"
"14","1019.5","1020.8","1021.8","2020-01-14 20:52","1016.2","2020-01-14 00:49","17.1","20.3","2020-01-14 11:59","14.1","2020-01-14 01:59","13.9","82","61","2020-01-14 12:06","2.0","70","10.4","60","2020-01-14 23:25","0.1","0.8","0.1","2020-01-14 09:15","0.1","2020-01-14 08:51","0.8","7.5","4.81","11.5","-2.2","...","...","8.5"
"15","1018.9","1020.2","1020.9","2020-01-15 00:01","1016.4","2020-01-15 14:57","18.1","20.9","2020-01-15 14:48","16.4","2020-01-15 00:01","14.5","80","62","2020-01-15 14:50","2.9","60","10.8","70","2020-01-15 00:48","T","0.8","T","2020-01-15 20:40","T","2020-01-15 20:40","2.7","25.2","8.25","15.3","-1.5","...","...","8.6"
"16","1017.2","1018.5","1018.6","2020-01-16 09:38","1014.4","2020-01-16 14:14","18.8","23.2","2020-01-16 13:37","16.8","2020-01-16 05:48","15.3","81","57","2020-01-16 14:00","1.1","30","5.9","360","2020-01-16 14:44","0.4","1.1","0.2","2020-01-16 05:48","0.4","2020-01-16 05:20","1.0","9.3","6.75","15.3","-1.4","...","...","8.4"
"17","1019.7","1021.0","1021.5","2020-01-17 21:57","1017.7","2020-01-17 02:39","15.0","17.7","2020-01-17 00:01","12.5","2020-01-17 23:59","13.1","88","82","2020-01-17 00:01","1.7","20","7.6","360","2020-01-17 06:21","4.0","9.7","0.5","2020-01-17 19:41","1.5","2020-01-17 22:35","0.0","0.0","0.11","14.1","-0.3","...","...","9.9"
"18","1020.3","1021.6","1022.1","2020-01-18 08:55","1018.9","2020-01-18 15:17","14.0","15.6","2020-01-18 22:29","12.0","2020-01-18 05:51","10.9","82","70","2020-01-18 12:43","1.7","60","6.8","70","2020-01-18 21:06","1.0","2.1","0.5","2020-01-18 02:05","1.0","2020-01-18 02:05","0.0","0.0","3.23","12.3","0.8","...","...","10.0"
"19","1020.5","1021.8","1022.3","2020-01-19 09:56","1018.6","2020-01-19 03:04","14.6","15.6","2020-01-19 00:02","13.8","2020-01-19 18:29","12.8","89","79","2020-01-19 00:01","1.1","10","6.0","70","2020-01-19 01:20","0.4","5.5","0.2","2020-01-19 18:30","0.2","2020-01-19 18:30","0.0","0.0","0.45","6.6","-0.5","...","...","10.0"
"20","1022.4","1023.7","1024.2","2020-01-20 20:16","1020.3","2020-01-20 14:23","15.6","19.6","2020-01-20 13:59","13.2","2020-01-20 06:00","10.9","75","50","2020-01-20 14:06","1.9","60","9.2","90","2020-01-20 17:26","0.0","0.0","0.0","...","0.0","...","3.3","30.7","8.77","9.5","2.3","...","...","8.1"
"21","1021.9","1023.2","1024.8","2020-01-21 09:39","1019.6","2020-01-21 23:59","18.2","23.0","2020-01-21 14:09","14.6","2020-01-21 00:11","11.9","68","46","2020-01-21 13:01","2.9","60","9.9","90","2020-01-21 10:00","0.0","0.0","0.0","...","0.0","...","6.7","62.2","11.06","11.9","2.2","...","...","2.4"
"22","1018.6","1019.9","1020.7","2020-01-22 09:05","1016.1","2020-01-22 14:02","19.7","27.3","2020-01-22 14:36","14.5","2020-01-22 02:47","14.5","75","36","2020-01-22 14:24","0.9","220","4.8","190","2020-01-22 04:22","0.0","0.0","0.0","...","0.0","...","4.5","41.7","10.14","13.0","1.5","...","...","7.5"
"23","1017.5","1018.7","1019.2","2020-01-23 09:20","1015.5","2020-01-23 15:10","20.7","27.6","2020-01-23 13:57","15.8","2020-01-23 06:29","16.5","79","44","2020-01-23 13:59","0.8","200","4.0","340","2020-01-23 14:30","0.0","0.0","0.0","...","0.0","...","1.8","16.7","8.42","12.9","1.3","...","...","6.3"
"24","1018.7","1020.0","1020.4","2020-01-24 09:06","1017.0","2020-01-24 14:01","20.7","25.5","2020-01-24 11:31","18.6","2020-01-24 00:48","18.2","87","60","2020-01-24 11:50","1.5","220","7.8","70","2020-01-24 20:19","T","3.1","T","2020-01-24 17:41","T","2020-01-24 17:41","1.1","10.2","5.75","7.8","-2.1","...","...","9.0"
"25","1016.7","1018.0","1019.0","2020-01-25 00:01","1015.2","2020-01-25 23:59","19.6","21.8","2020-01-25 12:01","18.3","2020-01-25 23:04","17.6","88","75","2020-01-25 11:47","1.6","50","7.6","70","2020-01-25 17:40","T","3.3","T","2020-01-25 03:20","T","2020-01-25 03:20","0.0","0.0","3.44","14.1","-0.5","...","...","9.9"
"26","1011.8","1013.1","1015.3","2020-01-26 00:16","1008.9","2020-01-26 14:00","17.5","19.0","2020-01-26 12:49","15.2","2020-01-26 20:35","16.9","96","90","2020-01-26 12:51","1.0","310","6.0","320","2020-01-26 18:24","28.0","21.1","2.0","2020-01-26 07:33","6.5","2020-01-26 08:17","0.0","0.0","2.39","8.8","-2.1","...","...","9.9"
"27","1014.8","1016.1","1017.1","2020-01-27 22:52","1012.2","2020-01-27 03:05","14.5","16.1","2020-01-27 00:01","13.7","2020-01-27 19:15","12.0","85","74","2020-01-27 14:39","1.2","340","6.0","320","2020-01-27 11:50","1.0","6.6","0.2","2020-01-27 00:10","0.5","2020-01-27 00:10","0.0","0.0","1.92","15.1","-0.2","...","...","9.6"
"28","1017.7","1019.0","1020.6","2020-01-28 21:22","1014.7","2020-01-28 00:46","13.2","14.9","2020-01-28 10:06","10.6","2020-01-28 23:26","10.8","85","70","2020-01-28 11:33","1.2","60","6.2","40","2020-01-28 20:15","2.7","13.6","0.5","2020-01-28 22:25","1.2","2020-01-28 21:30","0.0","0.0","1.57","10.4","-0.1","...","...","10.0"
"29","1020.1","1021.4","1021.4","2020-01-29 09:58","1018.8","2020-01-29 14:34","11.5","12.7","2020-01-29 15:15","8.5","2020-01-29 23:46","8.3","81","65","2020-01-29 14:55","1.3","50","6.2","70","2020-01-29 15:52","1.5","3.9","0.5","2020-01-29 06:40","1.0","2020-01-29 06:37","0.0","0.0","0.56","11.9","-0.1","...","...","9.3"
"30","1021.3","1022.6","1023.0","2020-01-30 21:49","1019.5","2020-01-30 14:36","10.7","15.5","2020-01-30 13:38","7.2","2020-01-30 23:45","3.9","67","33","2020-01-30 13:23","1.5","200","7.0","310","2020-01-30 14:48","0.0","0.0","0.0","...","0.0","...","6.0","54.9","11.63","11.0","2.0","...","...","3.8"
"31","1022.6","1023.9","1024.2","2020-01-31 09:44","1021.0","2020-01-31 15:11","11.2","16.7","2020-01-31 12:30","6.3","2020-01-31 03:23","4.6","67","35","2020-01-31 13:02","2.2","60","9.9","90","2020-01-31 13:39","0.0","0.0","0.0","...","0.0","...","7.4","67.6","12.65","11.8","2.1","...","...","2.4"
