"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"20","1007.5","1008.7","1009.1","2020-08-20 23:21","1005.4","2020-08-20 15:48","31.0","35.5","2020-08-20 12:06","26.2","2020-08-20 05:33","21.9","60","38","2020-08-20 10:54","2.1","70","9.9","70","2020-08-20 12:19","0.0","0.0","0.0","...","0.0","...","11.6","90.3","22.69","14.3","5.8","...","...","1.5"
"21","1006.7","1007.9","1009.2","2020-08-21 00:55","1004.6","2020-08-21 16:38","31.0","35.7","2020-08-21 12:32","27.8","2020-08-21 02:35","22.0","60","40","2020-08-21 14:00","3.0","70","12.7","70","2020-08-21 15:16","0.0","0.0","0.0","...","0.0","...","11.6","90.4","21.83","22.4","-6.6","...","...","3.5"
"22","1004.9","1006.1","1007.2","2020-08-22 00:05","1003.7","2020-08-22 15:38","27.6","32.5","2020-08-22 10:29","25.8","2020-08-22 21:43","24.1","82","49","2020-08-22 10:39","1.9","70","10.4","80","2020-08-22 10:46","21.0","4.5","5.0","2020-08-22 14:47","8.5","2020-08-22 14:47","3.7","28.9","10.59","17.6","-1.5","...","...","8.3"
"23","1004.0","1005.2","1005.1","2020-08-23 08:52","1002.7","2020-08-23 15:34","29.1","33.4","2020-08-23 14:09","25.8","2020-08-23 04:26","23.4","73","46","2020-08-23 14:27","3.2","220","11.8","250","2020-08-23 13:43","2.0","3.6","0.5","2020-08-23 01:42","1.0","2020-08-23 01:42","7.9","61.8","17.12","27.5","4.7","...","...","6.4"
"24","1002.1","1003.3","1004.4","2020-08-24 00:01","999.9","2020-08-24 15:47","30.7","36.2","2020-08-24 13:29","26.7","2020-08-24 06:11","23.5","67","40","2020-08-24 14:02","2.4","240","8.8","190","2020-08-24 12:09","0.0","0.0","0.0","...","0.0","...","9.0","70.5","17.62","25.0","4.2","...","...","5.1"
"25","1000.3","1001.5","1002.0","2020-08-25 00:01","998.0","2020-08-25 14:45","31.7","37.5","2020-08-25 13:00","27.3","2020-08-25 05:43","23.8","65","36","2020-08-25 13:15","2.7","220","12.5","240","2020-08-25 11:58","0.0","0.0","0.0","...","0.0","...","11.7","91.9","21.92","20.3","6.2","...","...","2.0"
"26","1000.2","1001.4","1001.9","2020-08-26 22:34","998.7","2020-08-26 16:27","30.8","36.4","2020-08-26 13:34","27.0","2020-08-26 05:42","23.1","65","40","2020-08-26 13:19","1.6","230","11.8","190","2020-08-26 13:48","0.0","0.0","0.0","...","0.0","...","11.0","86.5","20.32","22.1","6.1","...","...","5.0"
"27","1001.5","1002.7","1003.8","2020-08-27 20:57","1000.1","2020-08-27 04:05","27.9","34.8","2020-08-27 11:44","25.4","2020-08-27 18:46","23.5","80","43","2020-08-27 10:35","1.3","200","9.4","60","2020-08-27 12:18","53.0","5.7","6.0","2020-08-27 16:25","20.0","2020-08-27 16:19","5.2","41.0","9.98","18.1","-3.2","...","...","8.0"
"28","1002.3","1003.5","1004.1","2020-08-28 21:32","1000.9","2020-08-28 00:56","28.5","34.5","2020-08-28 13:30","25.4","2020-08-28 05:00","24.1","80","46","2020-08-28 13:11","1.0","230","7.3","70","2020-08-28 16:39","5.5","1.3","3.5","2020-08-28 17:18","5.0","2020-08-28 16:54","3.1","24.5","12.35","26.3","-2.7","...","...","8.0"
"29","1003.6","1004.8","1004.7","2020-08-29 08:11","1002.7","2020-08-29 02:31","29.3","34.2","2020-08-29 11:15","25.8","2020-08-29 04:48","24.4","76","51","2020-08-29 10:30","2.2","70","8.1","90","2020-08-29 11:49","T","0.1","T","2020-08-29 02:40","T","2020-08-29 02:40","4.6","36.4","12.27","23.8","3.9","...","...","6.5"
"30","1004.0","1005.2","1005.2","2020-08-30 07:23","1002.5","2020-08-30 14:38","30.7","35.4","2020-08-30 12:02","26.6","2020-08-30 04:41","23.5","67","45","2020-08-30 11:07","2.5","70","10.6","100","2020-08-30 15:08","0.0","0.0","0.0","...","0.0","...","10.3","81.6","20.82","30.6","5.5","...","...","5.1"
"31","1003.3","1004.5","1005.0","2020-08-31 10:16","1001.3","2020-08-31 17:03","28.6","33.0","2020-08-31 14:42","25.9","2020-08-31 10:21","24.3","78","53","2020-08-31 09:18","1.8","80","9.8","10","2020-08-31 14:58","37.5","2.7","12.5","2020-08-31 23:33","16.0","2020-08-31 23:25","6.4","50.8","14.78","17.5","-4.5","...","...","6.3"
