"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"10","999.8","1003.3","1001.3","2019-06-10 21:50","998.0","2019-06-10 03:04","27.5","30.6","2019-06-10 11:14","25.4","2019-06-10 16:18","24.4","84","62","2019-06-10 11:04","1.4","160","6.0","270","2019-06-10 15:02","15.0","7.3","1.5","2019-06-10 13:52","4.5","2019-06-10 13:02","0.0","0.0","3.88","29.0","/","2","2019-06-10 10:00","9.9"
"11","1001.5","1005.0","1004.8","2019-06-11 22:21","999.1","2019-06-11 03:59","24.8","26.7","2019-06-11 10:20","23.2","2019-06-11 19:56","24.7","99","94","2019-06-11 00:06","1.7","150","8.8","80","2019-06-11 14:33","111.5","18.2","7.4","2019-06-11 11:40","21.0","2019-06-11 11:10","0.0","0.0","1.95","5.0","-4.5","3","2019-06-11 10:00","10.0"
"12","1003.8","1007.3","1004.9","2019-06-12 08:52","1002.7","2019-06-12 15:54","24.2","27.0","2019-06-12 09:50","22.5","2019-06-12 22:01","22.4","90","67","2019-06-12 10:39","2.8","80","10.2","100","2019-06-12 12:30","29.6","8.2","3.2","2019-06-12 17:57","9.6","2019-06-12 17:16","0.0","0.0","6.70","10.8","-2.6","4","2019-06-12 11:00","10.0"
"13","999.9","1003.4","1003.0","2019-06-13 00:03","997.3","2019-06-13 23:53","24.7","26.5","2019-06-13 16:51","22.6","2019-06-13 00:01","24.0","96","85","2019-06-13 11:48","1.2","110","5.6","90","2019-06-13 00:42","36.0","9.1","5.0","2019-06-13 17:31","18.5","2019-06-13 07:34","0.0","0.0","3.40","7.0","/","5","2019-06-13 11:00","10.0"
"14","999.2","1002.7","1002.5","2019-06-14 22:15","995.7","2019-06-14 03:25","24.6","26.7","2019-06-14 14:05","23.4","2019-06-14 06:37","22.9","91","75","2019-06-14 16:59","1.3","320","6.7","340","2019-06-14 06:25","57.5","11.5","6.0","2019-06-14 03:47","23.0","2019-06-14 03:44","0.0","0.0","6.10","15.0","-4.5","4","2019-06-14 13:00","9.9"
"15","1003.2","1006.7","1004.5","2019-06-15 09:14","1001.8","2019-06-15 00:04","25.9","30.5","2019-06-15 14:00","22.3","2019-06-15 03:33","18.3","65","36","2019-06-15 12:08","2.9","80","11.6","120","2019-06-15 12:34","0.0","0.0","0.0","...","0.0","...","8.3","60.8","23.45","30.5","6.0","10","2019-06-15 12:00","2.7"
"16","1003.9","1007.4","1006.2","2019-06-16 21:39","1002.2","2019-06-16 02:46","28.6","34.7","2019-06-16 12:32","23.5","2019-06-16 05:12","19.8","61","37","2019-06-16 12:32","2.2","110","9.2","110","2019-06-16 15:04","0.0","0.0","0.0","...","0.0","...","8.6","63.0","23.18","30.0","6.9","10","2019-06-16 12:00","5.0"
"17","1006.5","1009.9","1008.3","2019-06-17 21:12","1005.0","2019-06-17 01:09","29.3","34.9","2019-06-17 12:56","26.0","2019-06-17 05:04","22.7","69","44","2019-06-17 11:24","1.4","140","7.2","20","2019-06-17 13:57","0.1","0.7","0.1","2019-06-17 21:05","0.1","2019-06-17 21:05","5.3","38.8","16.49","20.0","-3.5","9","2019-06-17 12:00","7.3"
"18","1005.8","1009.2","1007.5","2019-06-18 00:01","1004.4","2019-06-18 17:35","29.7","34.2","2019-06-18 10:57","26.5","2019-06-18 05:02","24.6","75","51","2019-06-18 10:03","1.6","180","6.8","280","2019-06-18 11:23","0.0","0.0","0.0","...","0.0","...","2.1","15.4","12.21","25.0","3.4","7","2019-06-18 10:00","8.9"
"19","1003.6","1007.0","1005.5","2019-06-19 06:47","1001.4","2019-06-19 16:31","31.6","36.7","2019-06-19 13:54","27.0","2019-06-19 05:05","24.2","67","43","2019-06-19 13:55","1.8","290","11.3","300","2019-06-19 14:01","0.0","0.0","0.0","...","0.0","...","7.2","52.7","20.85","30.0","2.7","9","2019-06-19 12:00","6.7"
"20","1002.1","1005.5","1003.6","2019-06-20 08:05","1000.3","2019-06-20 16:18","32.0","36.9","2019-06-20 14:09","28.3","2019-06-20 05:35","24.0","64","43","2019-06-20 12:45","1.8","260","9.8","320","2019-06-20 14:24","0.0","0.0","0.0","...","0.0","...","6.6","48.3","19.96","38.8","4.1","9","2019-06-20 12:00","5.9"
"21","1000.7","1004.1","1002.1","2019-06-21 04:53","999.0","2019-06-21 17:20","32.3","36.7","2019-06-21 12:20","27.9","2019-06-21 05:24","23.5","62","38","2019-06-21 11:57","2.5","280","11.3","290","2019-06-21 12:25","0.0","0.0","0.0","...","0.0","...","7.2","52.7","20.71","45.0","4.4","11","2019-06-21 12:00","6.8"
"22","1000.0","1003.4","1001.1","2019-06-22 21:45","998.8","2019-06-22 15:51","29.8","32.0","2019-06-22 11:53","26.5","2019-06-22 23:55","24.0","72","58","2019-06-22 09:46","1.3","260","8.2","300","2019-06-22 03:20","3.5","1.9","1.0","2019-06-22 23:09","3.0","2019-06-22 22:45","0.0","0.0","3.43","25.0","-2.3","3","2019-06-22 11:00","10.0"
"23","1001.6","1005.1","1004.8","2019-06-23 21:47","998.7","2019-06-23 02:54","26.2","28.0","2019-06-23 12:38","24.6","2019-06-23 19:28","25.9","98","92","2019-06-23 13:35","1.4","260","9.2","240","2019-06-23 07:52","57.1","22.0","8.5","2019-06-23 19:18","20.0","2019-06-23 18:28","0.0","0.0","5.07","11.3","-2.7","5","2019-06-23 12:00","10.0"
"24","1005.4","1008.9","1007.0","2019-06-24 21:11","1003.3","2019-06-24 03:06","25.4","26.5","2019-06-24 15:19","24.1","2019-06-24 06:45","24.7","96","90","2019-06-24 22:39","2.5","120","7.6","70","2019-06-24 06:55","7.0","15.6","1.0","2019-06-24 09:27","2.0","2019-06-24 08:53","0.0","0.0","5.34","10.0","-1.7","3","2019-06-24 11:00","10.0"
"25","1004.5","1008.0","1006.4","2019-06-25 00:12","1001.8","2019-06-25 14:25","27.6","34.5","2019-06-25 12:49","24.6","2019-06-25 04:53","23.8","83","43","2019-06-25 13:07","1.4","130","8.9","130","2019-06-25 14:32","38.5","6.6","10.5","2019-06-25 17:08","22.5","2019-06-25 16:36","4.7","34.4","17.10","23.3","-4.2","12","2019-06-25 13:00","6.9"
"26","1001.0","1004.5","1003.6","2019-06-26 00:03","998.5","2019-06-26 16:27","27.6","33.2","2019-06-26 12:12","24.5","2019-06-26 02:41","24.5","85","47","2019-06-26 12:13","1.3","90","8.6","20","2019-06-26 13:20","11.5","1.5","7.2","2019-06-26 17:22","7.5","2019-06-26 17:22","2.7","19.8","13.69","45.0","-2.6","10","2019-06-26 12:00","8.6"
"27","999.1","1002.6","1000.2","2019-06-27 23:41","998.0","2019-06-27 16:32","28.3","35.1","2019-06-27 10:56","25.2","2019-06-27 03:51","25.0","84","44","2019-06-27 10:57","1.5","90","7.9","70","2019-06-27 14:19","30.5","2.6","10.5","2019-06-27 13:43","20.0","2019-06-27 13:43","4.7","34.4","14.15","19.0","-5.6","9","2019-06-27 11:00","8.3"
"28","999.4","1002.8","1000.8","2019-06-28 07:04","997.8","2019-06-28 13:51","30.7","35.9","2019-06-28 12:56","26.3","2019-06-28 05:10","24.3","71","43","2019-06-28 11:45","1.2","170","9.4","30","2019-06-28 14:34","0.0","0.0","0.0","...","0.0","...","6.3","46.2","20.01","42.5","6.1","9","2019-06-28 11:00","5.2"
"29","998.9","1002.3","1000.4","2019-06-29 21:14","997.5","2019-06-29 15:36","30.9","35.3","2019-06-29 12:53","27.9","2019-06-29 05:36","25.2","73","47","2019-06-29 10:49","1.3","180","5.9","30","2019-06-29 15:01","0.0","0.0","0.0","...","0.0","...","2.6","19.1","14.33","22.0","3.5","8","2019-06-29 11:00","7.9"
"30","999.7","1003.1","1001.5","2019-06-30 20:48","998.3","2019-06-30 15:05","30.8","35.2","2019-06-30 13:52","28.3","2019-06-30 02:47","25.3","73","52","2019-06-30 13:54","1.4","60","7.4","120","2019-06-30 22:33","0.0","0.0","0.0","...","0.0","...","1.8","13.2","12.61","27.0","3.8","7","2019-06-30 14:00","9.7"
