"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"10","1013.1","1016.7","1014.7","2020-12-10 08:47","1011.2","2020-12-10 15:22","21.0","23.2","2020-12-10 10:58","20.1","2020-12-10 06:04","19.7","93","72","2020-12-10 12:56","2.4","100","10.3","90","2020-12-10 11:24","3.5","0.5","1.5","2020-12-10 00:06","2.5","2020-12-10 00:01","0.0","0.0","8.88","12.8","-0.8","4","2020-12-10 12:00","9.3"
"11","1012.2","1015.8","1013.9","2020-12-11 09:10","1009.8","2020-12-11 14:46","20.5","22.2","2020-12-11 14:52","19.7","2020-12-11 02:47","19.7","96","83","2020-12-11 15:30","2.3","110","9.6","100","2020-12-11 15:39","10.0","6.0","2.0","2020-12-11 11:03","6.0","2020-12-11 11:03","0.2","1.9","4.79","13.5","-0.2","2","2020-12-11 13:00","9.8"
"12","1012.5","1016.1","1014.4","2020-12-12 09:10","1010.9","2020-12-12 14:24","19.7","22.8","2020-12-12 10:15","17.9","2020-12-12 23:50","16.6","83","62","2020-12-12 10:15","2.4","90","9.9","70","2020-12-12 22:01","0.0","0.0","0.0","...","0.0","...","0.2","1.9","4.63","14.3","1.6","2","2020-12-12 11:00","10.0"
"13","1012.1","1015.7","1013.8","2020-12-13 09:07","1010.5","2020-12-13 14:56","20.5","25.1","2020-12-13 11:47","17.5","2020-12-13 00:50","16.0","76","46","2020-12-13 11:55","1.8","80","9.4","110","2020-12-13 00:14","0.0","0.0","0.0","...","0.0","...","3.1","29.4","11.70","18.0","2.1","5","2020-12-13 12:00","5.8"
"14","1016.8","1020.4","1019.8","2020-12-14 23:47","1012.5","2020-12-14 00:29","18.0","20.3","2020-12-14 01:55","15.7","2020-12-14 23:44","15.5","85","72","2020-12-14 10:09","3.4","80","12.4","90","2020-12-14 13:20","0.5","0.0","0.5","2020-12-14 23:42","0.5","2020-12-14 22:52","0.0","0.0","4.43","21.3","-0.2","2","2020-12-14 12:00","10.0"
"15","1019.9","1023.6","1022.0","2020-12-15 09:19","1017.9","2020-12-15 14:21","15.6","16.2","2020-12-15 11:49","15.0","2020-12-15 05:14","15.5","99","97","2020-12-15 00:02","3.0","80","10.1","80","2020-12-15 11:31","12.0","11.5","1.0","2020-12-15 20:16","2.5","2020-12-15 18:30","0.0","0.0","2.32","8.3","-0.1","1","2020-12-15 12:00","10.0"
"16","1020.7","1024.4","1022.7","2020-12-16 09:30","1019.3","2020-12-16 15:22","15.5","16.2","2020-12-16 11:16","14.8","2020-12-16 23:43","15.4","100","97","2020-12-16 10:38","3.2","90","9.9","60","2020-12-16 16:11","12.0","10.2","1.0","2020-12-16 05:38","1.5","2020-12-16 13:24","0.0","0.0","2.30","11.8","-0.2","2","2020-12-16 13:00","10.0"
"17","1018.6","1022.3","1021.4","2020-12-17 08:14","1016.0","2020-12-17 23:15","16.6","19.5","2020-12-17 13:56","14.7","2020-12-17 01:29","15.1","91","66","2020-12-17 13:59","3.9","90","14.0","70","2020-12-17 12:46","2.0","0.0","0.5","2020-12-17 01:11","0.5","2020-12-17 00:21","0.4","3.8","7.24","35.0","-1.1","4","2020-12-17 13:00","9.0"
"18","1016.9","1020.5","1018.7","2020-12-18 22:53","1015.0","2020-12-18 14:17","18.9","21.3","2020-12-18 14:30","15.9","2020-12-18 06:20","17.2","90","69","2020-12-18 10:37","1.6","80","8.8","70","2020-12-18 21:53","1.0","3.5","0.5","2020-12-18 15:29","0.5","2020-12-18 14:39","1.4","13.3","6.21","24.3","-0.8","3","2020-12-18 11:00","9.3"
"19","1021.2","1024.8","1023.1","2020-12-19 08:48","1018.4","2020-12-19 00:16","16.8","18.7","2020-12-19 00:01","15.4","2020-12-19 20:20","14.9","89","76","2020-12-19 12:18","2.8","80","11.9","80","2020-12-19 15:41","T","1.4","T","2020-12-19 08:34","T","2020-12-19 08:34","0.0","0.0","3.57","21.3","-0.9","2","2020-12-19 11:00","9.8"
"20","1021.5","1025.2","1023.2","2020-12-20 08:40","1019.9","2020-12-20 14:22","16.0","17.8","2020-12-20 14:14","15.2","2020-12-20 19:51","14.7","92","74","2020-12-20 13:24","3.8","80","12.6","80","2020-12-20 10:52","1.5","2.3","0.5","2020-12-20 01:43","0.5","2020-12-20 00:53","0.0","0.0","5.67","15.0","-0.4","3","2020-12-20 13:00","9.5"
"21","1020.0","1023.6","1022.1","2020-12-21 08:26","1017.8","2020-12-21 14:48","15.7","16.9","2020-12-21 13:40","14.4","2020-12-21 06:10","14.8","94","78","2020-12-21 14:02","3.7","90","12.8","80","2020-12-21 12:26","3.0","8.5","0.5","2020-12-21 01:55","1.0","2020-12-21 01:44","0.0","0.0","4.49","16.3","-0.4","2","2020-12-21 14:00","10.0"
"22","1016.5","1020.1","1019.6","2020-12-22 09:10","1013.8","2020-12-22 14:52","18.7","22.5","2020-12-22 13:57","16.0","2020-12-22 02:26","16.7","89","61","2020-12-22 14:02","4.0","80","12.6","80","2020-12-22 14:18","0.5","1.5","0.5","2020-12-22 17:58","0.5","2020-12-22 17:58","2.3","21.8","11.05","19.5","-2.5","5","2020-12-22 12:00","8.0"
"23","1012.5","1016.1","1014.8","2020-12-23 08:45","1010.5","2020-12-23 14:13","19.4","20.5","2020-12-23 01:46","18.6","2020-12-23 04:01","19.0","98","83","2020-12-23 01:46","1.9","80","11.4","70","2020-12-23 00:35","19.5","12.5","1.5","2020-12-23 07:54","3.5","2020-12-23 11:24","0.0","0.0","2.99","6.5","-0.3","2","2020-12-23 10:00","10.0"
"24","1013.0","1016.6","1015.8","2020-12-24 21:44","1010.7","2020-12-24 01:23","18.6","19.9","2020-12-24 10:53","17.8","2020-12-24 21:00","16.5","88","73","2020-12-24 20:04","1.6","80","8.9","50","2020-12-24 16:59","5.0","3.9","1.5","2020-12-24 02:17","3.0","2020-12-24 01:43","0.0","0.0","2.54","17.5","-0.2","2","2020-12-24 10:00","10.0"
"25","1016.5","1020.1","1018.2","2020-12-25 08:50","1015.0","2020-12-25 02:10","17.4","18.0","2020-12-25 12:31","16.3","2020-12-25 08:33","14.4","83","70","2020-12-25 13:14","2.6","90","11.1","90","2020-12-25 15:48","0.5","0.7","0.5","2020-12-25 05:03","0.5","2020-12-25 04:13","0.0","0.0","3.54","16.8","-0.6","1","2020-12-25 13:00","10.0"
"26","1014.6","1018.2","1017.4","2020-12-26 08:56","1011.9","2020-12-26 15:17","19.9","25.8","2020-12-26 12:00","17.1","2020-12-26 07:24","16.1","80","44","2020-12-26 11:26","1.9","90","8.9","100","2020-12-26 00:31","0.0","0.0","0.0","...","0.0","...","4.7","44.6","11.80","50.0","1.9","5","2020-12-26 12:00","5.5"
"27","1013.2","1016.8","1014.8","2020-12-27 23:57","1011.1","2020-12-27 15:02","19.7","24.5","2020-12-27 10:33","17.4","2020-12-27 00:03","16.6","83","49","2020-12-27 10:37","1.5","190","7.1","120","2020-12-27 16:57","1.0","2.1","0.5","2020-12-27 11:41","0.5","2020-12-27 10:51","2.1","19.9","6.98","30.8","-3.0","3","2020-12-27 11:00","8.5"
"28","1012.4","1016.0","1015.2","2020-12-28 08:04","1009.3","2020-12-28 23:50","20.2","21.8","2020-12-28 14:00","17.8","2020-12-28 00:37","16.9","82","65","2020-12-28 13:54","4.1","80","15.0","100","2020-12-28 13:50","3.0","0.5","1.0","2020-12-28 02:17","1.5","2020-12-28 01:36","0.1","0.9","7.19","24.3","1.9","3","2020-12-28 11:00","8.5"
"29","1010.2","1013.8","1012.9","2020-12-29 23:58","1008.3","2020-12-29 14:22","21.6","26.4","2020-12-29 11:38","19.0","2020-12-29 06:26","17.6","79","49","2020-12-29 11:43","1.2","310","7.3","90","2020-12-29 00:19","0.0","0.0","0.0","...","0.0","...","2.0","19.0","9.55","21.8","-2.3","4","2020-12-29 12:00","7.8"
"30","1022.3","1026.0","1026.0","2020-12-30 23:30","1012.8","2020-12-30 00:02","12.7","20.5","2020-12-30 00:24","10.3","2020-12-30 22:48","7.4","70","57","2020-12-30 23:31","3.0","90","13.3","30","2020-12-30 00:33","4.0","1.9","1.5","2020-12-30 00:23","4.0","2020-12-30 00:01","0.0","0.0","0.55","13.8","-1.7","1","2020-12-30 15:00","10.0"
"31","1025.3","1029.1","1027.3","2020-12-31 08:37","1023.2","2020-12-31 14:34","9.9","11.5","2020-12-31 23:59","7.6","2020-12-31 06:10","3.1","62","51","2020-12-31 01:23","2.5","50","11.8","50","2020-12-31 04:51","0.0","0.0","0.0","...","0.0","...","0.0","0.0","0.03","19.0","1.0","1","2020-12-31 13:00","10.0"
